Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-abh9,randomiser-stbs,order-rli1,order-ey94,order-zozi,order-ehv4,branch-bm4f,branch-kt5o,Randomise questionnaire elements?,Question Key,Response
6,1.69271E+12,22/8/2023 13:34,1.69271E+12,5.5,22/8/2023 19:05,140076,1,questionnaire-ob8q,,31284133,BLIND,9273745,,complete,lmtaqd,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:34,1.69271E+12,5.5,22/8/2023 19:05,140076,1,questionnaire-ob8q,,31284133,BLIND,9273745,,complete,lmtaqd,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:34,1.69271E+12,5.5,22/8/2023 19:05,140076,1,questionnaire-ob8q,,31284133,BLIND,9273745,,complete,lmtaqd,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:34,1.69271E+12,5.5,22/8/2023 19:05,140076,1,questionnaire-ob8q,,31284133,BLIND,9273745,,complete,lmtaqd,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:34,1.69271E+12,5.5,22/8/2023 19:05,140076,1,questionnaire-ob8q,,31284133,BLIND,9273745,,complete,lmtaqd,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1366x768,1349x651,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,ABC,elimination correct,distraction correct,No,END QUESTIONNAIRE,183719
1,1.69271E+12,22/8/2023 13:28,1.69271E+12,-4,22/8/2023 9:28,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,960x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,Age,38
3,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,Age-quantised,22
4,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,Gender,Male
5,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:29,1.69271E+12,-4,22/8/2023 9:29,140076,1,questionnaire-ob8q,,31284094,BLIND,9273728,,complete,nfyuqg,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,2560x1440,943x957,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,ABC,CAB,elimination correct,distraction correct,No,END QUESTIONNAIRE,23747
1,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:52,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1536x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,Age,33
3,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,Age-quantised,17
4,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,Gender,Male
5,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:25,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31284015,BLIND,9273706,,complete,rcpqjm,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1536x864,1519x739,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,ABC,BCA,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,60849
1,1.69271E+12,22/8/2023 13:23,1.69271E+12,5.5,22/8/2023 18:53,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,Age,34
3,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,Age-quantised,18
4,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,Gender,Male
5,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:24,1.69271E+12,5.5,22/8/2023 18:54,140076,1,questionnaire-ob8q,,31283997,BLIND,9273700,,complete,bcxrov,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1263x571,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,CAB,CAB,elimination correct,distraction correct,No,END QUESTIONNAIRE,19953
1,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1920x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Age,49
3,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Age-quantised,33
4,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Gender,Male
5,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:19,1.69271E+12,-4,22/8/2023 9:19,140076,1,questionnaire-ob8q,,31283884,BLIND,9273667,,complete,udmhvc,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1920x1080,1903x963,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,BCA,CAB,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,13476
1,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1435x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Age,47
3,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Age-quantised,31
4,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Gender,Male
5,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Gender-quantised,1
6,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:18,1.69271E+12,-4,22/8/2023 9:18,140076,1,questionnaire-ob8q,,31283863,BLIND,9273658,,complete,ssdhkf,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1076x605,1413x663,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceA,CAB,CAB,,,elimination correct,distraction correct,No,END QUESTIONNAIRE,17842
1,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,BEGIN QUESTIONNAIRE,
2,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Age,36
3,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Age-quantised,20
4,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Gender,Female
5,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Gender-quantised,2
6,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,Gender-text,
7,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,seizures,1
8,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,device,1
9,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,consent,1
10,1.69271E+12,22/8/2023 13:14,1.69271E+12,-4,22/8/2023 9:14,140076,1,questionnaire-ob8q,,31283746,BLIND,9273626,,complete,kbuifl,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1181x664,945x406,,,,Consent + Demographic Qs,4,Accept young,CounterbalanceB,,,BCA,BCA,elimination correct,distraction correct,No,END QUESTIONNAIRE,16922
