Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-sece,branch-52yw,branch-k19s,order-3cmg,order-wqw2,randomiser-hyw5,order-fuj5,order-ymml,Randomise questionnaire elements?,Question Key,Response
2,1677501106786,27/02/2023 12:31:46,1677501107218,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,Age,39
3,1677501107015,27/02/2023 12:31:47,1677501107219,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,Age-quantised,23
4,1677501107015,27/02/2023 12:31:47,1677501107219,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,Gender,Female
5,1677501107015,27/02/2023 12:31:47,1677501107219,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,Gender-quantised,2
6,1677501107015,27/02/2023 12:31:47,1677501107220,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,Gender-text,
7,1677501107015,27/02/2023 12:31:47,1677501107220,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,seizures,1
8,1677501107015,27/02/2023 12:31:47,1677501107220,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,device,1
9,1677501107015,27/02/2023 12:31:47,1677501107221,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,consent,1
10,1677501107015,27/02/2023 12:31:47,1677501107221,5.5,27/02/2023 18:01:47,122093,5,questionnaire-5uc8,,27591183,BLIND,8203378,,complete,kfqonp,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,ABC,CAB,CounterbalanceA,,,No,END QUESTIONNAIRE,33136
1,1677252096905,24/02/2023 15:21:36,1677252096355,-5,24/02/2023 10:21:36,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,BEGIN QUESTIONNAIRE,
2,1677252423784,24/02/2023 15:27:03,1677252422153,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,Age,42
3,1677252423928,24/02/2023 15:27:03,1677252422159,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,Age-quantised,26
4,1677252423928,24/02/2023 15:27:03,1677252422160,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,Gender,Female
5,1677252423928,24/02/2023 15:27:03,1677252422160,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,Gender-quantised,2
6,1677252423928,24/02/2023 15:27:03,1677252422160,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,Gender-text,
7,1677252423928,24/02/2023 15:27:03,1677252422161,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,seizures,1
8,1677252423928,24/02/2023 15:27:03,1677252422161,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,device,1
9,1677252423928,24/02/2023 15:27:03,1677252422162,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,consent,1
10,1677252423928,24/02/2023 15:27:03,1677252422162,-5,24/02/2023 10:27:02,122093,5,questionnaire-5uc8,,27537543,BLIND,8186219,,complete,ldafhj,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 110.0.0.0,1366x768,1366x697,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,CAB,ABC,No,END QUESTIONNAIRE,325808
1,1677251011650,24/02/2023 15:03:31,1677251011183,5.5,24/02/2023 20:33:31,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1366x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,BEGIN QUESTIONNAIRE,
2,1677251023930,24/02/2023 15:03:43,1677251023497,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,Age,35
3,1677251024121,24/02/2023 15:03:44,1677251023498,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,Age-quantised,19
4,1677251024121,24/02/2023 15:03:44,1677251023498,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,Gender,Male
5,1677251024121,24/02/2023 15:03:44,1677251023498,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,Gender-quantised,1
6,1677251024121,24/02/2023 15:03:44,1677251023498,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,Gender-text,
7,1677251024121,24/02/2023 15:03:44,1677251023498,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,seizures,1
8,1677251024121,24/02/2023 15:03:44,1677251023498,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,device,1
9,1677251024121,24/02/2023 15:03:44,1677251023499,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,consent,1
10,1677251024121,24/02/2023 15:03:44,1677251023499,5.5,24/02/2023 20:33:43,122093,5,questionnaire-5uc8,,27536568,BLIND,8185960,,complete,soxdra,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1366x768,1349x625,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,CAB,BCA,CounterbalanceA,,,No,END QUESTIONNAIRE,12316
1,1677250393232,24/02/2023 14:53:13,1677250392312,-6,24/02/2023 08:53:12,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,BEGIN QUESTIONNAIRE,
2,1677250404415,24/02/2023 14:53:24,1677250403526,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,Age,29
3,1677250404572,24/02/2023 14:53:24,1677250403527,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,Age-quantised,13
4,1677250404572,24/02/2023 14:53:24,1677250403527,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,Gender,Female
5,1677250404572,24/02/2023 14:53:24,1677250403527,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,Gender-quantised,2
6,1677250404572,24/02/2023 14:53:24,1677250403527,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,Gender-text,
7,1677250404572,24/02/2023 14:53:24,1677250403527,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,seizures,1
8,1677250404572,24/02/2023 14:53:24,1677250403527,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,device,1
9,1677250404572,24/02/2023 14:53:24,1677250403528,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,consent,1
10,1677250404572,24/02/2023 14:53:24,1677250403528,-6,24/02/2023 08:53:23,122093,5,questionnaire-5uc8,,27535769,BLIND,8185777,,complete,qycsse,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1903x969,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,BCA,ABC,CounterbalanceA,,,No,END QUESTIONNAIRE,11216
1,1677250341942,24/02/2023 14:52:21,1677250340188,5.5,24/02/2023 20:22:20,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1700x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,BEGIN QUESTIONNAIRE,
2,1677250414443,24/02/2023 14:53:34,1677250412762,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,Age,35
3,1677250414672,24/02/2023 14:53:34,1677250412764,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,Age-quantised,19
4,1677250414672,24/02/2023 14:53:34,1677250412764,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,Gender,Female
5,1677250414672,24/02/2023 14:53:34,1677250412764,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,Gender-quantised,2
6,1677250414672,24/02/2023 14:53:34,1677250412764,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,Gender-text,
7,1677250414672,24/02/2023 14:53:34,1677250412765,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,seizures,1
8,1677250414672,24/02/2023 14:53:34,1677250412765,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,device,1
9,1677250414672,24/02/2023 14:53:34,1677250412765,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,consent,1
10,1677250414672,24/02/2023 14:53:34,1677250412765,5.5,24/02/2023 20:23:32,122093,5,questionnaire-5uc8,,27535657,BLIND,8185751,,complete,jxggah,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1360x768,1678x781,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,BCA,CAB,No,END QUESTIONNAIRE,72577
1,1677250228541,24/02/2023 14:50:28,1677250212922,5.5,24/02/2023 20:20:12,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1440x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,BEGIN QUESTIONNAIRE,
2,1677250239586,24/02/2023 14:50:39,1677250224005,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,Age,35
3,1677250239789,24/02/2023 14:50:39,1677250224007,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,Age-quantised,19
4,1677250239789,24/02/2023 14:50:39,1677250224008,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,Gender,Female
5,1677250239789,24/02/2023 14:50:39,1677250224008,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,Gender-quantised,2
6,1677250239789,24/02/2023 14:50:39,1677250224008,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,Gender-text,
7,1677250239789,24/02/2023 14:50:39,1677250224008,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,seizures,1
8,1677250239789,24/02/2023 14:50:39,1677250224009,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,device,1
9,1677250239789,24/02/2023 14:50:39,1677250224009,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,consent,1
10,1677250239789,24/02/2023 14:50:39,1677250224009,5.5,24/02/2023 20:20:24,122093,5,questionnaire-5uc8,,27535449,BLIND,8185697,,complete,djetge,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1440x900,1423x757,,Consent + Demographic Qs,3,elimination correct,distraction correct,Accept young,,,CounterbalanceB,ABC,BCA,No,END QUESTIONNAIRE,11087
