Event Index,UTC Timestamp,Local Timestamp,Local Timezone,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-sece,branch-52yw,branch-k19s,randomiser-ilmk,order-cg81,order-f5ck,order-w8r4,order-mnhh,order-lgbu,order-f4f2,order-cdib,order-v22n,order-zlxs,order-flk3,order-e65y,order-6gm2,Randomise questionnaire elements?,Question Key,Response
5,1.6473E+12,1.6473E+12,0,74297,30,questionnaire-5uc8,,20387547,11768,6047614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1200x639,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,BA,BA,,,,,,,No,Gender-quantised,2
6,1.6473E+12,1.6473E+12,0,74297,30,questionnaire-5uc8,,20387547,11768,6047614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1200x639,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,BA,BA,,,,,,,No,Gender-text,
7,1.6473E+12,1.6473E+12,0,74297,30,questionnaire-5uc8,,20387547,11768,6047614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1200x639,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,BA,BA,,,,,,,No,seizures,1
8,1.6473E+12,1.6473E+12,0,74297,30,questionnaire-5uc8,,20387547,11768,6047614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1200x639,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,BA,BA,,,,,,,No,device,1
9,1.6473E+12,1.6473E+12,0,74297,30,questionnaire-5uc8,,20387547,11768,6047614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1200x639,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,BA,BA,,,,,,,No,consent,1
10,1.6473E+12,1.6473E+12,0,74297,30,questionnaire-5uc8,,20387547,11768,6047614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1200x639,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NES,,,,,BA,BA,,,,,,,No,END QUESTIONNAIRE,11780
1,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,BEGIN QUESTIONNAIRE,
2,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,Age,19
3,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,Age-quantised,3
4,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,Gender,Female
5,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,Gender-quantised,2
6,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,Gender-text,
7,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,seizures,1
8,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,device,1
9,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,consent,1
10,1.64734E+12,1.64734E+12,0,74297,30,questionnaire-5uc8,,20395042,11710,6050808,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x577,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SNE,,,,,,,,,BA,,BA,,No,END QUESTIONNAIRE,31424
1,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1500x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,BEGIN QUESTIONNAIRE,
2,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,Age,18
3,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,Age-quantised,2
4,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,Gender,Female
5,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,Gender-quantised,2
6,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,Gender-text,
7,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,seizures,1
8,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,device,1
9,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,consent,1
10,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20407610,11695,6054173,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1500x1000,1483x792,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,BA,,BA,No,END QUESTIONNAIRE,59349
1,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,BEGIN QUESTIONNAIRE,
2,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,Age,19
3,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,Age-quantised,3
4,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,Gender,Female
5,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,Gender-quantised,2
6,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,Gender-text,
7,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,seizures,1
8,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,device,1
9,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,consent,1
10,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20411527,11701,6055086,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 99.0.4844.51,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,BA,BA,,,,,No,END QUESTIONNAIRE,17649
1,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1037x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,Age,18
3,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,Age-quantised,2
4,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,Gender,Female
5,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,Gender-quantised,2
6,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,Gender-text,
7,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,seizures,1
8,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,device,1
9,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,consent,1
10,1.64736E+12,1.64736E+12,0,74297,30,questionnaire-5uc8,,20412730,11698],6055404,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1128x752,1020x606,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ESN,BA,BA,,,,,,,,,,,No,END QUESTIONNAIRE,14682
1,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1280x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,Age,18
3,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,Age-quantised,2
4,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,Gender,"If your gender is not specified in this list, please specify it here:"
5,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,Gender-text,Non-binary
6,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,seizures,1
7,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,device,1
8,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,consent,1
9,1.64737E+12,1.64737E+12,0,74297,30,questionnaire-5uc8,,20424677,11715,6057715,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,BA,BA,,,,,,,,,No,END QUESTIONNAIRE,19052
1,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x769,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,BEGIN QUESTIONNAIRE,
2,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,Age,19
3,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,Age-quantised,3
4,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,Gender,Female
5,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,Gender-quantised,2
6,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,Gender-text,
7,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,seizures,1
8,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,device,1
9,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,consent,1
10,1.64753E+12,1.64753E+12,0,74297,30,questionnaire-5uc8,,20503419,11688,6081903,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.109,1440x900,1440x821,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,NSE,,,,,,,AB,AB,,,,,No,END QUESTIONNAIRE,24298
1,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1280x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,Age,18
3,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,Age-quantised,2
4,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,Gender,Female
5,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,Gender-quantised,2
6,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,Gender-text,
7,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,seizures,1
8,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,device,1
9,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,consent,1
10,1.64759E+12,1.64759E+12,0,74297,30,questionnaire-5uc8,,20521790,11702,6086199,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1280x720,1263x601,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,SEN,,,AB,AB,,,,,,,,,No,END QUESTIONNAIRE,34493
1,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1366x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,BEGIN QUESTIONNAIRE,
2,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,Age,18
3,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,Age-quantised,2
4,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,Gender,Female
5,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,Gender-quantised,2
6,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,Gender-text,
7,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,seizures,1
8,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,device,1
9,1.64762E+12,1.64762E+12,0,74297,30,questionnaire-5uc8,,20534041,11760,6089196,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.74,1366x768,1349x617,,Consent + Demographic Qs,5,elimination correct,distraction correct,Accept young,ENS,,,,,,,,,,AB,,AB,No,consent,1
